Date,Price,Open,High,Low,Vol.,Change %
22-Jul-10,79.3,76.43,79.42,76.16,358.82K,3.58%
21-Jul-10,76.56,77.85,78.57,76.2,322.41K,-1.14%
20-Jul-10,77.44,76.4,77.57,75.65,34.22K,1.18%
19-Jul-10,76.54,75.72,77.69,75.5,169.55K,0.70%
16-Jul-10,76.01,76.82,77.15,75.25,225.25K,-0.80%
15-Jul-10,76.62,76.76,77.66,75.33,366.02K,-0.55%
14-Jul-10,77.04,77.13,78.15,76.38,364.47K,-0.14%
13-Jul-10,77.15,75.06,77.37,74.25,361.79K,2.94%
12-Jul-10,74.95,76.3,76.43,74.52,309.17K,-1.50%
9-Jul-10,76.09,75.85,76.48,75,269.89K,0.86%
8-Jul-10,75.44,74.85,76,74.38,325.81K,1.85%
7-Jul-10,74.07,72.07,74.92,71.44,288.66K,2.90%
6-Jul-10,71.98,72.06,73.86,71.09,325.73K,-0.22%
2-Jul-10,72.14,72.67,73.38,71.62,256.17K,-1.11%
1-Jul-10,72.95,75.37,75.4,72.05,405.08K,-3.54%
30-Jun-10,75.63,75.46,76.83,74.39,357.75K,-0.41%
29-Jun-10,75.94,78.15,78.32,75.21,323.27K,-2.95%
28-Jun-10,78.25,79,79.38,77.72,223.31K,-0.77%
25-Jun-10,78.86,76.56,79.19,75.9,316.46K,3.07%
24-Jun-10,76.51,76,76.57,75.32,260.40K,0.21%
23-Jun-10,76.35,77.52,77.83,75.17,365.04K,-1.11%
22-Jun-10,77.21,77.35,78.1,76.53,27.34K,-0.78%
21-Jun-10,77.82,77.5,78.92,76.88,124.29K,0.83%
18-Jun-10,77.18,76.55,77.45,75.56,157.43K,0.51%
17-Jun-10,76.79,77.45,77.79,76.17,303.28K,-1.13%
16-Jun-10,77.67,77.06,78.13,76.06,323.36K,0.95%
15-Jun-10,76.94,74.77,77.16,74.62,308.29K,2.42%
14-Jun-10,75.12,74.06,75.99,74.04,321.67K,1.82%
11-Jun-10,73.78,75.52,75.64,73.26,421.74K,-2.25%
10-Jun-10,75.48,73.87,76.3,73.72,430.04K,1.48%
9-Jun-10,74.38,72.51,74.96,72.03,436.98K,3.32%
8-Jun-10,71.99,71.16,72.6,70.75,421.97K,0.77%
7-Jun-10,71.44,70.35,72.49,69.51,417.31K,-0.10%
4-Jun-10,71.51,74.61,75.42,70.73,448.49K,-4.15%
3-Jun-10,74.61,73.7,74.95,72.32,439.43K,2.40%
2-Jun-10,72.86,71.94,73.93,71.68,391.03K,0.39%
1-Jun-10,72.58,73.97,75.33,71.64,438.59K,-1.88%
28-May-10,73.97,74.9,75.72,73.13,420.67K,-0.78%
27-May-10,74.55,70.74,74.95,70.67,401.81K,4.25%
26-May-10,71.51,70.06,71.7,69.21,405.52K,4.01%
25-May-10,68.75,69.9,70.04,67.15,395.40K,-2.08%
24-May-10,70.21,70.62,70.96,69.57,279.82K,0.24%
21-May-10,70.04,69.52,71.23,69,449.43K,2.98%
20-May-10,68.01,71.2,71.29,64.24,33.22K,-2.66%
19-May-10,69.87,69.11,71.43,67.9,129.17K,0.66%
18-May-10,69.41,70.5,72.52,68.91,206.38K,-0.96%
17-May-10,70.08,71.79,72.25,69.27,355.83K,-2.14%
14-May-10,71.61,73.99,74.13,70.83,373.98K,-3.75%
13-May-10,74.4,75.47,76.45,73.62,532.33K,-1.65%
12-May-10,75.65,75.89,77,74.75,475.85K,-0.94%
11-May-10,76.37,77.26,77.68,75.36,441.54K,-0.56%
10-May-10,76.8,76.11,78.51,75.8,447.16K,2.25%
7-May-10,75.11,76.95,78.19,74.51,601.53K,-2.59%
6-May-10,77.11,79.63,80.39,74.58,605.01K,-3.58%
5-May-10,79.97,82.13,82.83,79.15,512.29K,-3.35%
4-May-10,82.74,86.09,86.24,82.05,497.43K,-4.00%
3-May-10,86.19,86.2,87.15,85.83,324.73K,0.05%
30-Apr-10,86.15,85.58,86.5,85.16,392.14K,1.15%
29-Apr-10,85.17,83.33,85.63,83.01,393.69K,2.34%
28-Apr-10,83.22,81.84,83.44,81.29,400.70K,0.95%
27-Apr-10,82.44,83.89,84.33,81.7,462.84K,-2.09%
26-Apr-10,84.2,85.22,85.63,83.73,337.12K,-1.08%
23-Apr-10,85.12,83.75,85.19,82.92,322.55K,1.70%
22-Apr-10,83.7,83.47,84.07,81.73,433.95K,0.02%
21-Apr-10,83.68,84.03,84.64,82.92,428.24K,0.28%
20-Apr-10,83.45,81.69,83.65,81.51,33.43K,2.46%
19-Apr-10,81.45,82.92,83,80.53,122.83K,-2.15%
16-Apr-10,83.24,85.35,85.44,82.52,268.76K,-2.65%
15-Apr-10,85.51,85.91,86.27,85.27,274.10K,-0.38%
14-Apr-10,85.84,83.82,86.39,83.71,425.17K,2.13%
13-Apr-10,84.05,84.36,84.42,82.51,552.30K,-0.34%
12-Apr-10,84.34,85.17,85.71,84.08,421.90K,-0.68%
9-Apr-10,84.92,85.56,86.37,84.12,442.94K,-0.55%
8-Apr-10,85.39,85.64,85.88,84.38,389.60K,-0.57%
7-Apr-10,85.88,86.76,87,85.52,379.53K,-1.11%
6-Apr-10,86.84,86.74,87.09,86.13,290.48K,0.25%
5-Apr-10,86.62,85.31,86.9,85.06,244.11K,2.06%
1-Apr-10,84.87,83.36,85.37,83.21,234.24K,1.33%
31-Mar-10,83.76,82.5,83.85,82.22,371.96K,1.69%
30-Mar-10,82.37,82.5,82.74,81.77,244.44K,0.24%
29-Mar-10,82.17,80.24,82.78,80.18,311.04K,2.71%
26-Mar-10,80,80.13,81.46,79.54,324.61K,-0.66%
25-Mar-10,80.53,80.25,81.48,80.1,296.27K,-0.10%
24-Mar-10,80.61,81.58,81.64,79.88,307.76K,-1.59%
23-Mar-10,81.91,81.81,82.2,80.85,261.87K,0.81%
22-Mar-10,81.25,80.93,81.49,78.57,32.68K,0.71%
19-Mar-10,80.68,82.17,82.17,79.86,150.68K,-1.85%
18-Mar-10,82.2,82.85,82.85,81.68,208.34K,-0.88%
17-Mar-10,82.93,82.05,83.09,81.72,275.21K,1.51%
16-Mar-10,81.7,79.84,82.1,79.32,290.18K,2.38%
15-Mar-10,79.8,81.13,81.31,79.13,283.14K,-1.77%
12-Mar-10,81.24,82.2,83.16,80.57,337.20K,-1.06%
11-Mar-10,82.11,81.98,82.38,81.33,279.16K,0.02%
10-Mar-10,82.09,81.38,83.03,80.81,430.15K,0.74%
9-Mar-10,81.49,81.75,81.91,80.16,332.13K,-0.46%
8-Mar-10,81.87,81.79,82.41,80.75,295.35K,0.45%
5-Mar-10,81.5,80.58,82.07,80.47,299.63K,1.61%
4-Mar-10,80.21,81.01,81.09,79.7,278.89K,-0.82%
3-Mar-10,80.87,79.64,81.23,79.44,306.91K,1.49%
2-Mar-10,79.68,78.88,80.95,78.26,301.70K,1.25%
1-Mar-10,78.7,79.84,80.62,78.06,298.72K,-1.21%
26-Feb-10,79.66,78.33,80.05,77.82,319.04K,1.91%
25-Feb-10,78.17,80.31,80.32,77.05,346.03K,-2.29%
24-Feb-10,80,79.13,80.45,78.25,289.32K,1.45%
23-Feb-10,78.86,80.03,80.39,78.22,316.88K,-1.62%
22-Feb-10,80.16,80.1,80.51,79.45,34.94K,0.44%
19-Feb-10,79.81,78.37,80.1,77.76,183.23K,0.95%
18-Feb-10,79.06,77.29,79.29,76.32,274.17K,2.24%
17-Feb-10,77.33,77.32,77.82,76.53,283.82K,0.42%
16-Feb-10,77.01,74.02,77.42,73.71,365.03K,3.89%
12-Feb-10,74.13,75.3,75.35,72.66,335.81K,-1.53%
11-Feb-10,75.28,74.65,75.69,73.38,464.44K,1.02%
10-Feb-10,74.52,73.79,74.97,72.6,422.06K,1.04%
9-Feb-10,73.75,71.68,74.15,71.32,429.85K,2.59%
8-Feb-10,71.89,72.18,72.39,70.77,345.64K,0.98%
5-Feb-10,71.19,73.04,73.94,69.5,596.14K,-2.67%
4-Feb-10,73.14,77.09,77.17,72.42,523.89K,-4.99%
3-Feb-10,76.98,76.99,78.04,76.52,391.29K,-0.32%
2-Feb-10,77.23,74.94,77.41,74.4,366.27K,3.76%
1-Feb-10,74.43,72.84,74.99,72.49,277.41K,2.11%
29-Jan-10,72.89,73.89,74.82,72.43,335.27K,-1.02%
28-Jan-10,73.64,73.75,74.49,72.93,292.91K,-0.04%
27-Jan-10,73.67,74.69,75.09,72.65,356.18K,-1.39%
26-Jan-10,74.71,75.28,75.39,73.82,256.21K,-0.73%
25-Jan-10,75.26,74.24,75.42,74.06,280.56K,0.97%
22-Jan-10,74.54,75.84,76.5,74.01,348.82K,-2.02%
21-Jan-10,76.08,77.56,78.36,75.66,327.42K,-1.98%
20-Jan-10,77.62,78.88,79.03,76.96,40.68K,-1.77%
19-Jan-10,79.02,77.85,79.15,76.76,186.88K,1.31%
15-Jan-10,78,79.2,79.31,77.7,200.56K,-1.75%
14-Jan-10,79.39,79.63,80.36,78.92,275.40K,-0.33%
13-Jan-10,79.65,80.06,80.67,78.37,401.63K,-1.41%
12-Jan-10,80.79,82.07,82.34,79.91,333.87K,-2.10%
11-Jan-10,82.52,82.88,83.95,81.96,296.30K,-0.28%
8-Jan-10,82.75,82.65,83.47,81.8,310.38K,0.11%
7-Jan-10,82.66,83.2,83.36,82.26,246.63K,-0.63%
6-Jan-10,83.18,81.43,83.52,80.85,370.06K,1.72%
5-Jan-10,81.77,81.63,82,80.95,258.89K,0.32%
